"key","value","expiration"
"key","owner","expiration"
"id","kode_produk","nama_produk","berat_produk","diameter_produk","lebar_produk","keterangan","status","no_gs","created_at","updated_at"
"471","SL24-112291 A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4992","4902","KGS","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-11-22 08:11:26","2024-11-22 08:11:26"
"472","SL24-112292 A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4998","4908","KGS","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-11-22 08:11:26","2024-11-22 08:11:26"
"473","SL24-112305 A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4071","3981","KGS","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-11-22 08:11:26","2024-11-22 08:11:26"
"476","SL24-112432-1 A-B-C","NEXALUME® COIL ","1.20mm x 214mm AZ150 G550 NEXALUME® Acrylic Coated AFP","4191","4101","KG","MELBOURNE, AUSTRALIA","DURABUILT PRODUCTS PTY LTD","SOX24-24103-2","2024-11-28 08:34:23","2024-11-28 08:34:23"
"477","SL24-112432-2 D-E","NEXALUME® COIL ","1.20mm x 214mm AZ150 G550 NEXALUME® Acrylic Coated AFP","2824","2734","KG","MELBOURNE, AUSTRALIA","DURABUILT PRODUCTS PTY LTD","SOX24-24103-2","2024-11-28 08:34:23","2024-11-28 08:34:23"
"478","SL24-112427-1 A-B-C","NEXALUME® COIL ","1.00mm x 214mm AZ150 G550 NEXALUME® Acrylic Coated AFP","4293","4203","KGS","MELBOURNE, AUSTRALIA","DURABUILT PRODUCTS PTY LTD","SOX24-24103-1","2024-11-28 08:44:47","2024-11-28 08:44:47"
"479","SL24-112427-2 D-E","NEXALUME® COIL ","1.00mm x 214mm AZ150 G550 NEXALUME® Acrylic Coated AFP","2892","2802","KGS","MELBOURNE, AUSTRALIA","DURABUILT PRODUCTS PTY LTD","SOX24-24103-1","2024-11-28 08:44:47","2024-11-28 08:44:47"
"480","SL24-112429-1 A-B-C","NEXALUME® COIL ","1.00mm x 214mm AZ150 G550 NEXALUME® Acrylic Coated AFP","3345","3255","KGS","MELBOURNE, AUSTRALIA","DURABUILT PRODUCTS PTY LTD","SOX24-24103-1","2024-11-28 08:44:47","2024-11-28 08:44:47"
"481","SL24-112429-2 D-E","NEXALUME® COIL ","1.00mm x 214mm AZ150 G550 NEXALUME® Acrylic Coated AFP","2260","2170","KGS","MELBOURNE, AUSTRALIA","DURABUILT PRODUCTS PTY LTD","SOX24-24103-1","2024-11-28 08:44:47","2024-11-28 08:44:47"
"482","SL24-112430-1 A-B-C","NEXALUME® COIL ","1.00mm x 214mm AZ150 G550 NEXALUME® Acrylic Coated AFP","3489","3399","KGS","MELBOURNE, AUSTRALIA","DURABUILT PRODUCTS PTY LTD","SOX24-24103-1","2024-11-28 08:44:47","2024-11-28 08:44:47"
"483","SL24-112430-2 D-E","NEXALUME® COIL ","1.00mm x 214mm AZ150 G550 NEXALUME® Acrylic Coated AFP","2356","2266","KGS","MELBOURNE, AUSTRALIA","DURABUILT PRODUCTS PTY LTD","SOX24-24103-1","2024-11-28 08:44:47","2024-11-28 08:44:47"
"484","SL24-112431-1 B-C","NEXALUME® COIL ","1.20mm x 214mm AZ150 G550 NEXALUME® Acrylic Coated AFP","2808","2718","KGS","MELBOURNE, AUSTRALIA","DURABUILT PRODUCTS PTY LTD","SOX24-24103-2","2024-11-29 08:34:29","2024-11-29 08:34:29"
"485","SL24-112433-1 A-B-C","NEXALUME® COIL ","1.20mm x 214mm AZ150 G550 NEXALUME® Acrylic Coated AFP","2616","2526","KGS","MELBOURNE, AUSTRALIA","DURABUILT PRODUCTS PTY LTD","SOX24-24103-2","2024-11-29 08:34:29","2024-11-29 08:34:29"
"486","SL24-112428-1 B-C","NEXALUME® COIL ","1.00mm x 214mm AZ150 G550 NEXALUME® Acrylic Coated AFP","2342","2252","KGS","MELBOURNE, AUSTRALIA","DURABUILT PRODUCTS PTY LTD","SOX24-24103-1","2024-11-29 08:35:44","2024-11-29 08:35:44"
"487","SL24-112804A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4812","4722","KG","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-12-09 03:18:10","2024-12-09 03:18:10"
"488","SL24-112806A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4818","4728","KG","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-12-09 03:18:10","2024-12-09 03:18:10"
"489","SL24-112805A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4794","4704","KG","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-12-09 03:18:10","2024-12-09 03:18:10"
"490","SL24-112807A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4818","4728","KG","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-12-09 03:18:10","2024-12-09 03:18:10"
"491","SL24-112809A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4938","4848","KG","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-12-09 03:18:10","2024-12-09 03:18:10"
"492","SL24-112810A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4938","4848","KG","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-12-09 03:18:10","2024-12-09 03:18:10"
"493","SL24-112812A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4944","4854","KG","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-12-09 03:18:10","2024-12-09 03:18:10"
"494","SL24-112813A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4614","4524","KG","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-12-09 03:18:10","2024-12-09 03:18:10"
"495","SL24-112814A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4827","4737","KG","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-12-09 03:18:10","2024-12-09 03:18:10"
"496","SL24-112815A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4833","4743","KG","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-12-09 03:18:10","2024-12-09 03:18:10"
"509","SL24-112818 A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4434","4344","KGS","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-12-10 03:43:56","2024-12-10 03:43:56"
"510","SL24-112832 A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4701","4611","KGS","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-12-10 03:43:56","2024-12-10 03:43:56"
"511","SL24-112833 A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4695","4605","KGS","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-12-10 03:43:56","2024-12-10 03:43:56"
"512","SL24-112834 A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4698","4608","KGS","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-12-10 03:43:56","2024-12-10 03:43:56"
"513","SL24-112835 A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4698","4608","KGS","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-12-10 03:43:56","2024-12-10 03:43:56"
"514","SL24-112836 A-B-C","NEXIUM® COIL, AS 1397","0.40mm x 385.5mm Z200 G250 NEXIUM® PASSIVATION","4638","4548","KGS","MELBOURNE, AUSTRALIA","SPEEDPANEL SYSTEMS PTY LTD","SOX24-24104","2024-12-10 03:43:56","2024-12-10 03:43:56"
"515","SL24-112431-2 A","NEXALUME® COIL","1.20mm x 214mm AZ150 G550 NEXALUME® Acrylic Coated AFP","1157","1067","KGS","MELBOURNE, AUSTRALIA","DURABUILT PRODUCTS PTY LTD","SOX24-24103-2","2024-12-10 07:23:24","2024-12-10 07:23:24"
"516","SL24-112831-2 D-E","NEXALUME® COIL","1.20mm x 214mm AZ150 G550 NEXALUME® Acrylic Coated AFP","2024","2024","KGS","MELBOURNE, AUSTRALIA","DURABUILT PRODUCTS PTY LTD","SOX24-24103-2","2024-12-10 07:23:24","2024-12-10 07:23:24"
"517","SL24-112831-1 A-B-C","NEXALUME® COIL","1.20mm x 214mm AZ150 G550 NEXALUME® Acrylic Coated AFP","3126","3036","KGS","MELBOURNE, AUSTRALIA","DURABUILT PRODUCTS PTY LTD","SOX24-24103-2","2024-12-10 07:23:24","2024-12-10 07:23:24"
"518","SL24-112428-1 B-C-E","NEXALUME® COIL","1.00mm x 214mm AZ150 G550 NEXALUME® Acrylic Coated AFP","3370","3280","KG","MELBOURNE, AUSTRALIA","DURABUILT PRODUCTS PTY LTD","SOX24-24103-1","2024-12-10 07:32:30","2024-12-10 07:32:30"
"519","SL24-112909 A-B-C-D-E-F-G-H","NEXALUME ® COIL AS / NZ - 1397","0.55mm x 55mm AZ150 G300 NEXALUME® Acrylic Coated AFP","2285","2240","KGS","NAPIER, NZ","PO15158 / STORETECH","SOX24-24111","2024-12-12 08:21:55","2024-12-12 08:21:55"
"520","SL24-112916 A-B-C-D-E-F-G","NEXALUME ® COIL AS / NZ - 1397","0.55mm x 55mm AZ150 G300 NEXALUME® Acrylic Coated AFP","2005","1960","KGS","NAPIER, NZ","PO15158 / STORETECH","SOX24-24111","2024-12-12 08:21:55","2024-12-12 08:21:55"
"521","SL24-112908 A-B-C-D-E-F-G-H","NEXALUME ® COIL AS / NZ - 1397","0.55mm x 55mm AZ150 G300 NEXALUME® Acrylic Coated AFP","2285","2240","KGS","NAPIER, NZ","PO15158 / STORETECH","SOX24-24111","2024-12-12 08:21:55","2024-12-12 08:21:55"
"522","SL24-112917 A-B-C-D-E-F-G","NEXALUME ® COIL AS / NZ - 1397","0.55mm x 55mm AZ150 G300 NEXALUME® Acrylic Coated AFP","2005","1960","KGS","NAPIER, NZ","PO15158 / STORETECH","SOX24-24111","2024-12-12 08:21:55","2024-12-12 08:21:55"
"523","SL24-112910 A-B-C-D-E-F-G-H","NEXALUME ® COIL AS / NZ - 1397","0.55mm x 55mm AZ150 G300 NEXALUME® Acrylic Coated AFP","2333","2288","KGS","NAPIER, NZ","PO15158 / STORETECH","SOX24-24111","2024-12-12 08:21:55","2024-12-12 08:21:55"
"524","SL24-112913 A-B-C-D-E-F-G","NEXALUME ® COIL AS / NZ - 1397","0.55mm x 55mm AZ150 G300 NEXALUME® Acrylic Coated AFP","2040","1995","KGS","NAPIER, NZ","PO15158 / STORETECH","SOX24-24111","2024-12-12 08:21:55","2024-12-12 08:21:55"
"525","SL24-112911 A-B-C-D-E-F-G-H","NEXALUME ® COIL AS / NZ - 1397","0.55mm x 55mm AZ150 G300 NEXALUME® Acrylic Coated AFP","2221","2176","KGS","NAPIER, NZ","PO15158 / STORETECH","SOX24-24111","2024-12-12 08:21:55","2024-12-12 08:21:55"
"526","SL24-112915 A-B-C-D-E-F-G","NEXALUME ® COIL AS / NZ - 1397","0.55mm x 55mm AZ150 G300 NEXALUME® Acrylic Coated AFP","1942","1897","KGS","NAPIER, NZ","PO15158 / STORETECH","SOX24-24111","2024-12-12 08:21:55","2024-12-12 08:21:55"
"527","SL24-112912 A-B-C-D-E-F-G","NEXALUME ® COIL AS / NZ - 1397","0.55mm x 55mm AZ150 G300 NEXALUME® Acrylic Coated AFP","2040","1995","KGS","NAPIER, NZ","PO15158 / STORETECH","SOX24-24111","2024-12-12 08:21:55","2024-12-12 08:21:55"
"528","SL24-112914 A-B-C-D-E-F-G","NEXALUME ® COIL AS / NZ - 1397","0.55mm x 55mm AZ150 G300 NEXALUME® Acrylic Coated AFP","1935","1890","KGS","NAPIER, NZ","PO15158 / STORETECH","SOX24-24111","2024-12-12 08:21:55","2024-12-12 08:21:55"
"529","SL24-112918 A-B-C-D-E-F-G","NEXALUME ® COIL AS / NZ - 1397","0.55mm x 55mm AZ150 G300 NEXALUME® Acrylic Coated AFP","2005","1960","KGS","NAPIER, NZ","PO15158 / STORETECH","SOX24-24111","2024-12-12 08:21:55","2024-12-12 08:21:55"
"530","SL24-112919 A-B-C-D-E-F-G","NEXALUME ® COIL AS / NZ - 1397","0.55mm x 55mm AZ150 G300 NEXALUME® Acrylic Coated AFP","2005","1960","KGS","NAPIER, NZ","PO15158 / STORETECH","SOX24-24111","2024-12-12 08:21:55","2024-12-12 08:21:55"
"id","atribute","unicode","pod","product","size","gros","net","satuan_berat","type","created_at","updated_at"
"2","CL24-101002","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","4611","4521","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"3","CL24-108320","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3964","3874","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"4","CL24-108297","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3711","3621","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"5","CL24-108313","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3760","3670","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"6","CL24-108299","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3971","3881","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"7","CL24-108300","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3968","3878","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"8","CL24-108303","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","2942","2852","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"9","CL24-108298","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3967","3877","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"10","CL24-108302","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3966","3876","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"11","CL24-108314","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3605","3515","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"12","CL24-108292","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3609","3519","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"13","CL24-108319","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3962","3872","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"14","CL24-108318","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3961","3871","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"15","CL24-108316","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3961","3871","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"16","CL24-108317","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3958","3868","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"17","CL24-108309","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3861","3771","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"18","CL24-108288","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3812","3722","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"19","CL24-108290","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3810","3720","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"20","CL24-108286","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3808","3718","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"21","CL24-108287","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3805","3715","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"22","CL24-108310","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","4007","3917","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"23","CL24-108296","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3612","3522","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"24","CL24-108293","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3612","3522","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"25","CL24-108291","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","4012","3922","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"26","CL24-108312","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","4023","3933","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"27","CL24-108311","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","4024","3934","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"28","CL24-108315","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3792","3702","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"29","CL24-108289","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3814","3724","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"30","CL24-108295","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3617","3527","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"31","CL24-108294","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3616","3526","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"32","CL24-108321","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3355","3265","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"33","CL24-108304","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3601","3511","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"34","CL24-108305","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3603","3513","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"35","CL24-108306","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3603","3513","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"36","CL24-108307","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3604","3514","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"37","CL24-108308","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3605","3515","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"38","CL24-108301","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3967","3877","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"39","CL24-108326","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3722","3632","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"40","CL24-108322","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3935","3845","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"41","CL24-108324","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3839","3749","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"42","CL24-108325","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3838","3748","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"43","CL24-108323","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3837","3747","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"44","CL24-108327","CST / 240815CST101","PORT SAN JUAN, PUERTO RICO","NEXALUME ® COIL, ASTM A - 792","0.46mm (TCT) x 1100MM AZ165 SS-50 NEXALUME® Acrylic Coated AFP","3531","3441","KGS","SOX24-24085","2024-10-10 02:18:35","2024-10-10 02:18:35"
"45","CI24-109738","ECCO PO NO : 38-620451","PORT VANCOUVER BC, CANADA","NEXIUM ® COIL ASTM A-653","0.0190"" NOM x 43.125"" G90 CS-B NEXIUM® PASSIVATION","11622","11424","LBS","SOX24-24083-1","2024-10-23 19:12:33","2024-10-23 19:12:33"
"46","CI24-109739","ECCO PO NO : 38-620451","PORT VANCOUVER BC, CANADA","NEXIUM ® COIL ASTM A-653","0.0190"" NOM x 43.125"" G90 CS-B NEXIUM® PASSIVATION","11598","11400","LBS","SOX24-24083-1","2024-10-23 19:12:33","2024-10-23 19:12:33"
"47","CI24-109740","ECCO PO NO : 38-620451","PORT VANCOUVER BC, CANADA","NEXIUM ® COIL ASTM A-653","0.0190"" NOM x 43.125"" G90 CS-B NEXIUM® PASSIVATION","11611","11413","LBS","SOX24-24083-1","2024-10-23 19:12:33","2024-10-23 19:12:33"
